x,y,z,T,tt
4040,11810,2847.5,0.45875,-0.003570346
4020,11830,2847.5,0.170625,-0.291695346
4040,11830,2847.5,0.54,0.077679654
4020,11810,2862.5,0.11,-0.352320346
4040,11810,2862.5,0.19208333,-0.270237016
4020,11830,2862.5,0.1,-0.362320346
4040,11830,2862.5,0.30583333,-0.156487016
4060,11810,2847.5,0.56,0.097679654
4080,11810,2847.5,0.48041667,0.018096324
4060,11830,2847.5,0.54,0.077679654
4080,11830,2847.5,0.55,0.087679654
4060,11810,2862.5,0.56,0.097679654
4080,11810,2862.5,0.21375,-0.248570346
4060,11830,2862.5,0.56,0.097679654
4080,11830,2862.5,0.43,-0.032320346
4120,11810,2847.5,0.76,0.297679654
4100,11830,2847.5,0.5,0.037679654
4120,11830,2847.5,0.87,0.407679654
4100,11810,2862.5,0.49375,0.031429654
4120,11810,2862.5,0.39,-0.072320346
4100,11830,2862.5,0.49,0.027679654
4120,11830,2862.5,0.39,-0.072320346
4140,11810,2847.5,0.67,0.207679654
4160,11810,2847.5,0.92,0.457679654
4140,11830,2847.5,0.88,0.417679654
4160,11830,2847.5,0.62,0.157679654
4140,11810,2862.5,0.66,0.197679654
4160,11810,2862.5,0.8,0.337679654
4140,11830,2862.5,0.74,0.277679654
4160,11830,2862.5,0.59,0.127679654
4180,11810,2847.5,0.86,0.397679654
4200,11810,2847.5,0.86,0.397679654
4180,11830,2847.5,0.81,0.347679654
4200,11830,2847.5,0.94,0.477679654
4180,11810,2862.5,0.51,0.047679654
4200,11810,2862.5,0.72,0.257679654
4180,11830,2862.5,0.62,0.157679654
4200,11830,2862.5,0.7,0.237679654
4220,11810,2847.5,0.88,0.417679654
4240,11810,2847.5,0.92,0.457679654
4220,11830,2847.5,0.93,0.467679654
4240,11830,2847.5,0.91,0.447679654
4220,11810,2862.5,0.81,0.347679654
4240,11810,2862.5,1.08,0.617679654
4220,11830,2862.5,0.85,0.387679654
4240,11830,2862.5,0.95,0.487679654
4260,11810,2847.5,0.93,0.467679654
4280,11810,2847.5,0.93,0.467679654
4260,11830,2847.5,0.93,0.467679654
4280,11830,2847.5,0.94,0.477679654
4260,11810,2862.5,0.99,0.527679654
4280,11810,2862.5,1.09,0.627679654
4260,11830,2862.5,0.87,0.407679654
4280,11830,2862.5,1.03,0.567679654
4300,11810,2847.5,0.75,0.287679654
4320,11810,2847.5,0.71,0.247679654
4300,11830,2847.5,0.815,0.352679654
4320,11830,2847.5,0.69,0.227679654
4300,11810,2862.5,1.01,0.547679654
4320,11810,2862.5,0.8,0.337679654
4300,11830,2862.5,0.74,0.277679654
4340,11810,2847.5,0.67,0.207679654
4340,11810,2862.5,0.94,0.477679654
3920,11850,2847.5,0.5,0.037679654
3920,11850,2862.5,0.001,-0.461320346
3920,11870,2862.5,0.1931875,-0.269132846
3940,11850,2847.5,0.45,-0.012320346
3960,11850,2847.5,0.47,0.007679654
3940,11850,2862.5,0.10841667,-0.353903676
3960,11850,2862.5,0.05,-0.412320346
3940,11870,2862.5,0.10877083,-0.353549516
3960,11870,2862.5,0.04,-0.422320346
3980,11850,2847.5,0.22,-0.242320346
4000,11850,2847.5,0.13,-0.332320346
3980,11870,2847.5,0.45,-0.012320346
4000,11870,2847.5,0.14625,-0.316070346
3980,11850,2862.5,0.07,-0.392320346
4000,11850,2862.5,0.07,-0.392320346
3980,11870,2862.5,0.06,-0.402320346
4000,11870,2862.5,0.07,-0.392320346
4020,11850,2847.5,0.16875,-0.293570346
4040,11850,2847.5,0.46,-0.002320346
4020,11870,2847.5,0.14,-0.322320346
4040,11870,2847.5,0.35979167,-0.102528676
4020,11850,2862.5,0.1,-0.362320346
4040,11850,2862.5,0.265,-0.197320346
4020,11870,2862.5,0.1,-0.362320346
4040,11870,2862.5,0.23875,-0.223570346
4060,11850,2847.5,0.51,0.047679654
4080,11850,2847.5,0.48,0.017679654
4060,11870,2847.5,0.45,-0.012320346
4080,11870,2847.5,0.33,-0.132320346
4060,11850,2862.5,0.47,0.007679654
4080,11850,2862.5,0.41,-0.052320346
4060,11870,2862.5,0.35,-0.112320346
4080,11870,2862.5,0.39,-0.072320346
4100,11850,2847.5,0.37,-0.092320346
4120,11850,2847.5,0.84,0.377679654
4100,11870,2847.5,0.62,0.157679654
4120,11870,2847.5,0.93,0.467679654
4100,11850,2862.5,0.33,-0.132320346
4120,11850,2862.5,0.54,0.077679654
4100,11870,2862.5,0.5,0.037679654
4120,11870,2862.5,0.42,-0.042320346
4140,11850,2847.5,1.21,0.747679654
4160,11850,2847.5,1.06,0.597679654
4140,11870,2847.5,1.39,0.927679654
4160,11870,2847.5,1.19,0.727679654
4140,11850,2862.5,0.79,0.327679654
4160,11850,2862.5,0.59,0.127679654
4140,11870,2862.5,0.56,0.097679654
4160,11870,2862.5,0.69,0.227679654
4180,11850,2847.5,0.82,0.357679654
4200,11850,2847.5,0.85,0.387679654
4180,11870,2847.5,1.24,0.777679654
4200,11870,2847.5,0.81,0.347679654
4180,11850,2862.5,0.61,0.147679654
4200,11850,2862.5,0.69,0.227679654
4180,11870,2862.5,0.5,0.037679654
4200,11870,2862.5,0.6,0.137679654
4220,11850,2847.5,0.84,0.377679654
4240,11850,2847.5,0.85,0.387679654
4220,11870,2847.5,0.78,0.317679654
4240,11870,2847.5,0.84,0.377679654
4220,11850,2862.5,0.73,0.267679654
4240,11850,2862.5,0.81,0.347679654
4220,11870,2862.5,0.73,0.267679654
4240,11870,2862.5,0.8,0.337679654
4260,11850,2847.5,0.83,0.367679654
4280,11850,2847.5,0.89,0.427679654
4260,11870,2847.5,0.8,0.337679654
4280,11870,2847.5,0.8,0.337679654
4260,11850,2862.5,0.77,0.307679654
4280,11850,2862.5,0.8,0.337679654
4260,11870,2862.5,0.68,0.217679654
4280,11870,2862.5,0.61,0.147679654
4300,11850,2847.5,0.87083333,0.408512984
4320,11850,2847.5,0.82,0.357679654
4300,11870,2847.5,0.84916667,0.386846324
4300,11850,2862.5,0.68,0.217679654
4320,11850,2862.5,0.91,0.447679654
4300,11870,2862.5,0.84,0.377679654
3940,11890,2862.5,0.06,-0.402320346
3960,11890,2862.5,0.05,-0.412320346
3980,11890,2862.5,0.07,-0.392320346
4000,11890,2862.5,0.06,-0.402320346
3980,11910,2862.5,0.06,-0.402320346
4000,11910,2862.5,0.08,-0.382320346
4040,11890,2847.5,0.3175,-0.144820346
4020,11890,2862.5,0.08,-0.382320346
4040,11890,2862.5,0.140625,-0.321695346
4020,11910,2862.5,0.08,-0.382320346
4040,11910,2862.5,0.11,-0.352320346
4060,11890,2847.5,0.55,0.087679654
4080,11890,2847.5,0.6,0.137679654
4060,11890,2862.5,0.2575,-0.204820346
4080,11890,2862.5,0.34895833,-0.113362016
4060,11910,2862.5,0.10791667,-0.354403676
4080,11910,2862.5,0.24541667,-0.216903676
4100,11890,2847.5,0.37,-0.092320346
4120,11890,2847.5,0.65,0.187679654
4100,11910,2847.5,0.54,0.077679654
4100,11890,2862.5,0.24333333,-0.218987016
4120,11890,2862.5,0.47,0.007679654
4100,11910,2862.5,0.40354167,-0.058778676
4120,11910,2862.5,0.4975,0.035179654
4140,11890,2847.5,1.34,0.877679654
4160,11890,2847.5,1.44,0.977679654
4160,11910,2847.5,1.86,1.397679654
4140,11890,2862.5,0.533125,0.070804654
4160,11890,2862.5,0.74,0.277679654
4140,11910,2862.5,0.21958333,-0.242737016
4160,11910,2862.5,0.62854167,0.166221324
4180,11890,2847.5,1.26,0.797679654
4200,11890,2847.5,0.68,0.217679654
4180,11910,2847.5,1.2,0.737679654
4200,11910,2847.5,1.06,0.597679654
4180,11890,2862.5,0.49,0.027679654
4200,11890,2862.5,0.62,0.157679654
4180,11910,2862.5,0.62,0.157679654
4200,11910,2862.5,0.49,0.027679654
4220,11890,2847.5,0.75,0.287679654
4240,11890,2847.5,0.79,0.327679654
4220,11910,2847.5,0.68,0.217679654
4240,11910,2847.5,0.55645833,0.094137984
4220,11890,2862.5,0.61,0.147679654
4240,11890,2862.5,0.73,0.267679654
4220,11910,2862.5,0.62,0.157679654
4240,11910,2862.5,0.38541667,-0.076903676
4260,11890,2847.5,0.81,0.347679654
4280,11890,2847.5,0.86,0.397679654
4260,11910,2847.5,0.77,0.307679654
4260,11890,2862.5,0.62,0.157679654
4280,11890,2862.5,0.63,0.167679654
4260,11910,2862.5,0.61,0.147679654
4140,11930,2862.5,0.18,-0.282320346
4160,11930,2862.5,0.57083333,0.108512984
4200,11930,2847.5,0.94,0.477679654
4180,11930,2862.5,0.51,0.047679654
4200,11930,2862.5,0.54,0.077679654
4220,11930,2847.5,0.59,0.127679654
4240,11930,2847.5,0.16,-0.302320346
4220,11930,2862.5,0.4675,0.005179654
4240,11930,2862.5,0.16,-0.302320346
3780,6130,2892.5,0.32875,-0.133570346
3780,6150,2892.5,0.28,-0.182320346
3800,6150,2892.5,0.19708333,-0.265237016
3820,6150,2892.5,0.15708333,-0.305237016
3780,6170,2892.5,0.1975,-0.264820346
3800,6170,2892.5,0.184375,-0.277945346
3780,6190,2892.5,0.2025,-0.259820346
3800,6190,2892.5,0.29458333,-0.167737016
3820,6170,2892.5,0.14,-0.322320346
3840,6170,2892.5,0.2725,-0.189820346
3820,6190,2892.5,0.14,-0.322320346
3840,6190,2892.5,0.13666667,-0.325653676
3860,6170,2892.5,1.37,0.907679654
3860,6190,2892.5,0.65708333,0.194762984
3880,6190,2892.5,1.01666667,0.554346324
3920,6170,2892.5,0.65,0.187679654
3900,6190,2892.5,0.81,0.347679654
3920,6190,2892.5,0.87,0.407679654
3940,6190,2892.5,0.67,0.207679654
3960,6190,2892.5,0.35208333,-0.110237016
3800,6210,2892.5,0.410625,-0.051695346
3820,6210,2892.5,0.20458333,-0.257737016
3840,6210,2892.5,0.15,-0.312320346
3820,6230,2892.5,0.38708333,-0.075237016
3840,6230,2892.5,0.155625,-0.306695346
3860,6210,2892.5,0.595,0.132679654
3880,6210,2892.5,1.11,0.647679654
3860,6230,2892.5,0.4375,-0.024820346
3880,6230,2892.5,0.6,0.137679654
3900,6210,2892.5,0.8,0.337679654
3920,6210,2892.5,0.76,0.297679654
3900,6230,2892.5,0.48,0.017679654
3920,6230,2892.5,0.51,0.047679654
3940,6210,2892.5,0.8,0.337679654
3960,6210,2892.5,0.28666667,-0.175653676
3940,6230,2892.5,0.58,0.117679654
3960,6230,2892.5,0.1475,-0.314820346
3980,6230,2892.5,0.19,-0.272320346
3840,6250,2892.5,0.4,-0.062320346
3840,6270,2892.5,0.38,-0.082320346
3860,6250,2892.5,0.40458333,-0.057737016
3880,6250,2892.5,0.65333333,0.191012984
3860,6270,2892.5,0.39625,-0.066070346
3880,6270,2892.5,0.54583333,0.083512984
3900,6250,2892.5,0.42708333,-0.035237016
3900,6270,2892.5,0.25583333,-0.206487016
3920,6270,2892.5,0.20979167,-0.252528676
3940,6250,2892.5,0.28,-0.182320346
3960,6250,2892.5,0.17,-0.292320346
3940,6270,2892.5,0.18645833,-0.275862016
3960,6270,2892.5,0.12,-0.342320346
3980,6250,2892.5,0.153125,-0.309195346
4000,6250,2892.5,0.18354167,-0.278778676
3980,6270,2892.5,0.22270833,-0.239612016
4000,6270,2892.5,0.2225,-0.239820346
4020,6270,2892.5,0.28291667,-0.179403676
4040,6270,2892.5,0.22125,-0.241070346
3840,6290,2892.5,0.33604167,-0.126278676
3860,6290,2892.5,0.48,0.017679654
3880,6290,2892.5,0.54,0.077679654
3860,6310,2892.5,0.39,-0.072320346
3880,6310,2892.5,0.391875,-0.070445346
3920,6290,2877.5,0.18875,-0.273570346
3920,6310,2877.5,0.12,-0.342320346
3900,6290,2892.5,0.220625,-0.241695346
3920,6290,2892.5,0.12333333,-0.338987016
3900,6310,2892.5,0.225625,-0.236695346
3920,6310,2892.5,0.12,-0.342320346
3940,6290,2877.5,0.225,-0.237320346
3940,6310,2877.5,0.37125,-0.091070346
3940,6290,2892.5,0.191875,-0.270445346
3960,6290,2892.5,0.13,-0.332320346
3940,6310,2892.5,0.33666667,-0.125653676
3960,6310,2892.5,0.13,-0.332320346
3980,6290,2892.5,0.305,-0.157320346
4000,6290,2892.5,0.3175,-0.144820346
3980,6310,2892.5,0.29875,-0.163570346
4000,6310,2892.5,0.45,-0.012320346
4020,6290,2892.5,0.2625,-0.199820346
4040,6290,2892.5,0.153125,-0.309195346
4020,6310,2892.5,0.25458333,-0.207737016
4040,6310,2892.5,0.15375,-0.308570346
3860,6330,2892.5,0.35,-0.112320346
3880,6330,2892.5,0.315,-0.147320346
3860,6350,2892.5,0.285,-0.177320346
3880,6350,2892.5,0.52166667,0.059346324
3920,6330,2877.5,0.15,-0.312320346
3900,6350,2877.5,0.16,-0.302320346
3920,6350,2877.5,0.18,-0.282320346
3900,6330,2892.5,0.18,-0.282320346
3920,6330,2892.5,0.17,-0.292320346
3900,6350,2892.5,0.18,-0.282320346
3920,6350,2892.5,0.16,-0.302320346
3940,6330,2877.5,0.61,0.147679654
3940,6350,2877.5,0.74666667,0.284346324
3960,6350,2877.5,0.75666667,0.294346324
3940,6330,2892.5,0.43083333,-0.031487016
3960,6330,2892.5,0.49458333,0.032262984
3940,6350,2892.5,0.655,0.192679654
3960,6350,2892.5,0.74,0.277679654
3980,6330,2892.5,0.35375,-0.108570346
4000,6330,2892.5,0.410625,-0.051695346
3980,6350,2892.5,0.47,0.007679654
4000,6350,2892.5,0.2725,-0.189820346
4020,6330,2892.5,0.32354167,-0.138778676
4040,6330,2892.5,0.15,-0.312320346
4020,6350,2892.5,0.21479167,-0.247528676
4040,6350,2892.5,0.15,-0.312320346
3860,6370,2892.5,0.27,-0.192320346
3880,6370,2892.5,0.61,0.147679654
3860,6390,2892.5,0.29,-0.172320346
3880,6390,2892.5,0.57,0.107679654
3900,6370,2877.5,0.26583333,-0.196487016
3920,6370,2877.5,0.18,-0.282320346
3900,6390,2877.5,0.54229167,0.079971324
3920,6390,2877.5,0.19,-0.272320346
3900,6370,2892.5,0.2975,-0.164820346
3920,6370,2892.5,0.17,-0.292320346
3900,6390,2892.5,0.66333333,0.201012984
3920,6390,2892.5,0.16,-0.302320346
3940,6370,2877.5,0.85,0.387679654
3960,6370,2877.5,0.98,0.517679654
3940,6390,2877.5,0.75125,0.288929654
3960,6390,2877.5,0.89,0.427679654
3940,6370,2892.5,0.81,0.347679654
3960,6370,2892.5,0.8,0.337679654
3940,6390,2892.5,0.7625,0.300179654
3960,6390,2892.5,0.85,0.387679654
3980,6390,2877.5,0.49,0.027679654
3980,6370,2892.5,0.43,-0.032320346
4000,6370,2892.5,0.20625,-0.256070346
3980,6390,2892.5,0.54,0.077679654
4000,6390,2892.5,0.1625,-0.299820346
4020,6370,2892.5,0.12479167,-0.337528676
4040,6370,2892.5,0.13520833,-0.327112016
4020,6390,2892.5,0.12,-0.342320346
4040,6390,2892.5,0.215,-0.247320346
3860,6410,2892.5,0.285,-0.177320346
3880,6410,2892.5,0.41,-0.052320346
3860,6430,2892.5,0.395,-0.067320346
3880,6430,2892.5,0.38,-0.082320346
3920,6410,2877.5,0.24625,-0.216070346
3920,6430,2877.5,0.40645833,-0.055862016
3900,6410,2892.5,0.85,0.387679654
3920,6410,2892.5,0.35125,-0.111070346
3900,6430,2892.5,0.78,0.317679654
3920,6430,2892.5,0.6725,0.210179654
3940,6410,2877.5,0.626875,0.164554654
3960,6410,2877.5,0.88,0.417679654
3940,6430,2877.5,0.43,-0.032320346
3960,6430,2877.5,0.83,0.367679654
3940,6410,2892.5,0.615,0.152679654
3960,6410,2892.5,0.88,0.417679654
3940,6430,2892.5,0.526875,0.064554654
3960,6430,2892.5,0.83,0.367679654
3980,6410,2877.5,0.48,0.017679654
4000,6410,2877.5,0.20375,-0.258570346
3980,6430,2877.5,0.5275,0.065179654
3980,6410,2892.5,0.55,0.087679654
4000,6410,2892.5,0.15,-0.312320346
3980,6430,2892.5,0.4025,-0.059820346
4000,6430,2892.5,0.2,-0.262320346
4020,6410,2892.5,0.14,-0.322320346
4040,6410,2892.5,0.28166667,-0.180653676
4020,6430,2892.5,0.165,-0.297320346
4040,6430,2892.5,0.345,-0.117320346
3860,6450,2892.5,0.48,0.017679654
3880,6450,2892.5,0.41,-0.052320346
3880,6470,2892.5,0.42,-0.042320346
3920,6450,2877.5,0.535,0.072679654
3920,6470,2877.5,0.57,0.107679654
3900,6450,2892.5,0.68,0.217679654
3920,6450,2892.5,0.84604167,0.383721324
3900,6470,2892.5,0.44,-0.022320346
3920,6470,2892.5,0.85,0.387679654
3940,6450,2877.5,0.43583333,-0.026487016
3960,6450,2877.5,0.59,0.127679654
3940,6470,2877.5,0.43125,-0.031070346
3960,6470,2877.5,0.46,-0.002320346
3940,6450,2892.5,0.63,0.167679654
3960,6450,2892.5,0.73,0.267679654
3940,6470,2892.5,0.74,0.277679654
3960,6470,2892.5,0.64,0.177679654
3980,6450,2877.5,0.39666667,-0.065653676
4000,6450,2877.5,0.12,-0.342320346
3980,6470,2877.5,0.26541667,-0.196903676
3980,6450,2892.5,0.37375,-0.088570346
4000,6450,2892.5,0.2,-0.262320346
3980,6470,2892.5,0.44,-0.022320346
4000,6470,2892.5,0.22,-0.242320346
4020,6450,2892.5,0.290625,-0.171695346
4040,6450,2892.5,0.385,-0.077320346
4020,6470,2892.5,0.39208333,-0.070237016
4040,6470,2892.5,0.49,0.027679654
3880,6490,2892.5,0.32875,-0.133570346
3880,6510,2892.5,0.25,-0.212320346
3920,6490,2877.5,0.51,0.047679654
3920,6510,2877.5,0.6,0.137679654
3900,6490,2892.5,0.49,0.027679654
3920,6490,2892.5,0.78,0.317679654
3900,6510,2892.5,0.46,-0.002320346
3920,6510,2892.5,0.55,0.087679654
3940,6490,2877.5,0.43833333,-0.023987016
3960,6490,2877.5,0.35,-0.112320346
3940,6510,2877.5,0.38,-0.082320346
3960,6510,2877.5,0.36125,-0.101070346
3940,6490,2892.5,0.62,0.157679654
3960,6490,2892.5,0.4,-0.062320346
3940,6510,2892.5,0.34833333,-0.113987016
3960,6510,2892.5,0.4375,-0.024820346
3980,6490,2877.5,0.27,-0.192320346
4000,6490,2877.5,0.29333333,-0.168987016
3980,6510,2877.5,0.29,-0.172320346
4000,6510,2877.5,0.32,-0.142320346
3980,6490,2892.5,0.45,-0.012320346
4000,6490,2892.5,0.265,-0.197320346
3980,6510,2892.5,0.41,-0.052320346
4000,6510,2892.5,0.36375,-0.098570346
4020,6490,2877.5,0.218125,-0.244195346
4020,6510,2877.5,0.15,-0.312320346
4040,6510,2877.5,0.325,-0.137320346
4020,6490,2892.5,0.268125,-0.194195346
4040,6490,2892.5,0.49,0.027679654
4020,6510,2892.5,0.18625,-0.276070346
4040,6510,2892.5,0.400625,-0.061695346
3880,6530,2892.5,0.16875,-0.293570346
3880,6550,2892.5,0.29145833,-0.170862016
3920,6530,2877.5,0.54,0.077679654
3920,6550,2877.5,0.54,0.077679654
3900,6530,2892.5,0.42,-0.042320346
3920,6530,2892.5,0.48,0.017679654
3900,6550,2892.5,0.31,-0.152320346
3920,6550,2892.5,0.49,0.027679654
3940,6530,2877.5,0.405,-0.057320346
3960,6530,2877.5,0.3775,-0.084820346
3940,6550,2877.5,0.45666667,-0.005653676
3960,6550,2877.5,0.39,-0.072320346
3940,6530,2892.5,0.3825,-0.079820346
3960,6530,2892.5,0.35875,-0.103570346
3940,6550,2892.5,0.4275,-0.034820346
3960,6550,2892.5,0.35333333,-0.108987016
3980,6530,2877.5,0.32,-0.142320346
4000,6530,2877.5,0.37,-0.092320346
3980,6550,2877.5,0.44,-0.022320346
4000,6550,2877.5,0.42,-0.042320346
3980,6530,2892.5,0.38,-0.082320346
3980,6550,2892.5,0.45,-0.012320346
4000,6550,2892.5,0.45,-0.012320346
4020,6530,2877.5,0.228125,-0.234195346
4040,6530,2877.5,0.14,-0.322320346
4020,6550,2877.5,0.23520833,-0.227112016
4040,6550,2877.5,0.16,-0.302320346
4020,6530,2892.5,0.215,-0.247320346
4040,6530,2892.5,0.17166667,-0.290653676
4020,6550,2892.5,0.28083333,-0.181487016
4040,6550,2892.5,0.19,-0.272320346
3880,6570,2892.5,0.44,-0.022320346
3880,6590,2892.5,0.6,0.137679654
3920,6570,2877.5,0.49,0.027679654
3920,6590,2877.5,0.47,0.007679654
3900,6570,2892.5,0.35833333,-0.103987016
3920,6570,2892.5,0.54,0.077679654
3900,6590,2892.5,0.44,-0.022320346
3920,6590,2892.5,0.46,-0.002320346
3940,6570,2877.5,0.45,-0.012320346
3960,6570,2877.5,0.43833333,-0.023987016
3940,6590,2877.5,0.5,0.037679654
3960,6590,2877.5,0.42,-0.042320346
3940,6570,2892.5,0.49,0.027679654
3960,6570,2892.5,0.39,-0.072320346
3940,6590,2892.5,0.54,0.077679654
3960,6590,2892.5,0.37,-0.092320346
3980,6570,2877.5,0.44,-0.022320346
4000,6570,2877.5,0.43,-0.032320346
3980,6590,2877.5,0.45,-0.012320346
4000,6590,2877.5,0.39,-0.072320346
3980,6570,2892.5,0.45,-0.012320346
4000,6570,2892.5,0.47,0.007679654
3980,6590,2892.5,0.42,-0.042320346
4000,6590,2892.5,0.46,-0.002320346
4020,6570,2877.5,0.255,-0.207320346
4040,6570,2877.5,0.16,-0.302320346
4020,6590,2877.5,0.245,-0.217320346
4040,6590,2877.5,0.18,-0.282320346
4020,6570,2892.5,0.335,-0.127320346
4040,6570,2892.5,0.24,-0.222320346
4020,6590,2892.5,0.365,-0.097320346
4040,6590,2892.5,0.27,-0.192320346
4060,6590,2892.5,0.26,-0.202320346
3880,6610,2892.5,0.73,0.267679654
3880,6630,2892.5,0.450625,-0.011695346
3920,6610,2877.5,0.41,-0.052320346
3920,6630,2877.5,0.43,-0.032320346
3900,6610,2892.5,0.44,-0.022320346
3920,6610,2892.5,0.45,-0.012320346
3900,6630,2892.5,0.34541667,-0.116903676
3920,6630,2892.5,0.38,-0.082320346
3940,6610,2877.5,0.41,-0.052320346
3960,6610,2877.5,0.41,-0.052320346
3940,6630,2877.5,0.35,-0.112320346
3960,6630,2877.5,0.42,-0.042320346
3940,6610,2892.5,0.51,0.047679654
3960,6610,2892.5,0.57,0.107679654
3940,6630,2892.5,0.41,-0.052320346
3960,6630,2892.5,0.63,0.167679654
3980,6610,2877.5,0.47,0.007679654
4000,6610,2877.5,0.38,-0.082320346
3980,6630,2877.5,0.47,0.007679654
4000,6630,2877.5,0.41,-0.052320346
3980,6610,2892.5,0.57,0.107679654
4000,6610,2892.5,0.52,0.057679654
3980,6630,2892.5,0.79,0.327679654
4000,6630,2892.5,0.67,0.207679654
4020,6610,2877.5,0.265,-0.197320346
4040,6610,2877.5,0.09,-0.372320346
4020,6630,2877.5,0.27708333,-0.185237016
4040,6630,2877.5,0.09,-0.372320346
4020,6610,2892.5,0.39,-0.072320346
4040,6610,2892.5,0.22,-0.242320346
4020,6630,2892.5,0.375,-0.087320346
4040,6630,2892.5,0.14,-0.322320346
3880,6650,2892.5,0.33916667,-0.123153676
3880,6670,2892.5,0.35333333,-0.108987016
3920,6650,2877.5,0.42,-0.042320346
3920,6670,2877.5,0.35,-0.112320346
3900,6650,2892.5,0.32875,-0.133570346
3920,6650,2892.5,0.44,-0.022320346
3900,6670,2892.5,0.23125,-0.231070346
3920,6670,2892.5,0.36,-0.102320346
3940,6650,2877.5,0.31,-0.152320346
3960,6650,2877.5,0.44,-0.022320346
3940,6670,2877.5,0.41,-0.052320346
3960,6670,2877.5,0.48,0.017679654
3940,6650,2892.5,0.41,-0.052320346
3960,6650,2892.5,0.47,0.007679654
3940,6670,2892.5,0.36,-0.102320346
3960,6670,2892.5,0.44,-0.022320346
3980,6650,2877.5,0.7,0.237679654
4000,6650,2877.5,0.36,-0.102320346
3980,6670,2877.5,0.6,0.137679654
4000,6670,2877.5,0.51,0.047679654
3980,6650,2892.5,0.9,0.437679654
4000,6650,2892.5,0.68,0.217679654
3980,6670,2892.5,0.7,0.237679654
4000,6670,2892.5,0.77,0.307679654
4020,6650,2877.5,0.25854167,-0.203778676
4020,6670,2877.5,0.33354167,-0.128778676
4020,6650,2892.5,0.30958333,-0.152737016
4040,6650,2892.5,0.12,-0.342320346
4020,6670,2892.5,0.42,-0.042320346
4040,6670,2892.5,0.14,-0.322320346
3880,6690,2892.5,0.38916667,-0.073153676
3880,6710,2892.5,0.46166667,-0.000653676
3920,6690,2877.5,0.28,-0.182320346
3920,6710,2877.5,0.23,-0.232320346
3900,6690,2892.5,0.2,-0.262320346
3920,6690,2892.5,0.3175,-0.144820346
3900,6710,2892.5,0.24375,-0.218570346
3920,6710,2892.5,0.22,-0.242320346
3940,6690,2877.5,0.41,-0.052320346
3960,6690,2877.5,0.48,0.017679654
3940,6710,2877.5,0.37,-0.092320346
3960,6710,2877.5,0.51,0.047679654
3940,6690,2892.5,0.34,-0.122320346
3960,6690,2892.5,0.48,0.017679654
3940,6710,2892.5,0.38,-0.082320346
3960,6710,2892.5,0.45,-0.012320346
3980,6690,2877.5,0.435,-0.027320346
4000,6690,2877.5,0.58,0.117679654
3980,6710,2877.5,0.51083333,0.048512984
4000,6710,2877.5,0.54,0.077679654
3980,6690,2892.5,0.33875,-0.123570346
4000,6690,2892.5,0.64,0.177679654
3980,6710,2892.5,0.41291667,-0.049403676
4000,6710,2892.5,0.47,0.007679654
4020,6690,2877.5,0.345,-0.117320346
4020,6710,2877.5,0.325,-0.137320346
4020,6690,2892.5,0.325,-0.137320346
4040,6690,2892.5,0.15,-0.312320346
4040,6710,2892.5,0.16,-0.302320346
4060,6710,2892.5,0.16,-0.302320346
3880,6730,2892.5,0.50291667,0.040596324
3880,6750,2892.5,0.5,0.037679654
3920,6730,2877.5,0.17,-0.292320346
3920,6750,2877.5,0.205,-0.257320346
3900,6730,2892.5,0.330625,-0.131695346
